transaction_id,user_id,amount,hour,tx_count_1h,is_international,is_night,is_fraud
TX000001372,U000415,13.847418938959677,11,0,0,0,0
TX000003587,U000437,21.799194434870927,12,0,0,0,0
TX000002544,U000773,618.1409379210282,14,0,1,0,0
TX000003598,U000363,76.41239819350751,19,1,1,0,0
TX000000038,U000381,14.466186361969449,15,2,0,0,0
TX000000363,U000328,81.59040931017186,11,0,1,0,0
TX000004101,U000590,25.057243744839965,18,2,0,0,0
TX000000182,U000156,18.710923579320077,9,0,0,0,0
TX000003033,U000628,20.44433783660573,17,1,0,0,0
TX000002983,U000994,72.87339809060602,17,0,0,0,0
TX000001194,U000591,11.100678876224666,9,2,0,0,0
TX000002852,U000375,18.08598279333488,13,0,0,0,0
TX000004542,U000836,8.836703772550145,16,0,0,0,0
TX000001121,U000708,178.93637675952294,18,0,1,0,0
TX000002235,U000459,113.38216673181942,9,0,0,0,0
TX000002667,U000906,15.918416115454592,21,2,0,0,0
TX000003699,U000240,43.696993417656714,21,0,0,0,0
TX000003223,U000804,109.42100792131733,10,0,0,0,0
TX000001182,U000102,136.77217782093666,20,1,0,0,0
TX000004184,U000790,33.82639545959011,21,1,0,0,0
TX000004293,U000811,44.32424371110948,9,1,0,0,0
TX000000614,U000959,630.020261271488,17,1,0,0,0
TX000004908,U000822,383.28240883966333,3,4,1,1,1
TX000001466,U000020,290.00683867818935,18,3,0,0,0
TX000000401,U000572,29.98283277529022,21,2,0,0,0
TX000003042,U000250,30.370408521109802,12,1,0,0,0
TX000000934,U000435,84.77616668510713,9,0,1,0,0
TX000002419,U000021,14.491001516122838,15,1,0,0,0
TX000004860,U000561,33.926776029538495,10,0,0,0,0
TX000004910,U000460,87.25525411784808,3,4,0,1,1
TX000002641,U000399,43.90174657545649,11,2,0,0,0
TX000004017,U000726,109.52666079047444,19,2,0,0,0
TX000000726,U000811,55.61394243640551,18,1,0,0,0
TX000000826,U000760,264.95821802647265,17,0,0,0,0
TX000001521,U000029,97.71916518933318,18,1,0,0,0
TX000004856,U000399,130.41825663838907,16,0,0,0,0
TX000002930,U000582,130.2107891734641,18,0,0,0,0
TX000000136,U000686,24.946828693946383,11,0,0,0,0
TX000003590,U000371,158.91656780171468,19,2,0,0,0
TX000000628,U000894,57.726994840071335,13,0,0,0,0
TX000000334,U000518,144.76615745733895,17,1,1,0,0
TX000000390,U000280,22.233170239050924,12,0,0,0,0
TX000004387,U000744,13.030968414165823,21,1,0,0,0
TX000004904,U000767,1001.5237965307102,4,3,1,1,1
TX000003832,U000032,153.86685507966595,17,1,0,0,0
TX000001817,U000668,26.5982834235903,14,0,0,0,0
TX000000400,U000974,11.084772739182258,10,1,0,0,0
TX000000710,U000139,67.42510775715854,18,0,0,0,0
TX000001039,U000719,155.57039071658733,18,0,1,0,0
TX000003989,U000626,25.16326090073211,18,0,0,0,0
TX000003359,U000498,20.49700494615631,10,0,0,0,0
TX000000046,U000122,34.444909754047835,17,3,0,0,0
TX000001561,U000884,25.86235200952199,19,1,0,0,0
TX000004799,U000172,114.34046066143699,18,0,0,0,0
TX000003642,U000347,20.28825622268899,16,0,0,0,0
TX000003726,U000651,89.73614036199106,21,1,0,0,0
TX000004982,U000249,881.8583308032372,4,2,1,1,1
TX000001112,U000891,130.3297439208462,21,1,0,0,0
TX000002513,U000634,42.31087759103448,19,1,0,0,0
TX000003608,U000951,14.160038234641402,14,3,0,0,0
TX000001223,U000471,82.58260766929867,12,0,0,0,0
TX000004060,U000440,115.57275434749145,20,1,0,0,0
TX000003023,U000657,173.1054132805791,21,0,0,0,0
TX000002421,U000291,175.84272585279757,11,0,0,0,0
TX000001508,U000572,59.644795033765384,20,1,0,0,0
TX000001750,U000056,3.6574555729414557,10,0,0,0,0
TX000004837,U000085,25.56526877987543,21,2,0,0,0
TX000004096,U000167,99.03674051877942,17,0,0,0,0
TX000001799,U000756,55.77421404394557,17,0,0,0,0
TX000000338,U000615,82.51098650860726,17,0,0,0,0
TX000000215,U000771,116.62564859142024,21,1,1,0,0
TX000003663,U000974,74.6177347706844,15,0,0,0,0
TX000001341,U000732,54.76471064318941,17,1,0,0,0
TX000000011,U000125,34.26999693431648,20,0,0,0,0
TX000001520,U000682,185.12544854682778,14,1,0,0,0
TX000003640,U000975,33.21720534210808,17,0,0,0,0
TX000003937,U000622,14.399919301739011,11,0,0,0,0
TX000004427,U000789,23.46889583180443,17,0,0,0,0
TX000003004,U000013,95.25458263792748,19,2,0,0,0
TX000002864,U000512,82.15496720356407,18,0,0,0,0
TX000003115,U000247,70.2087964642718,11,1,0,0,0
TX000004840,U000053,24.376585742781103,12,0,0,0,0
TX000002322,U000578,86.29510417267024,14,1,0,0,0
TX000002571,U000319,12.825156392974463,20,0,0,0,0
TX000002913,U000702,116.5035622653924,10,0,1,0,0
TX000000101,U000484,35.85039830248868,21,2,0,0,0
TX000003549,U000669,52.67676261944288,11,1,0,0,0
TX000001458,U000711,198.29439186915556,15,1,0,0,0
TX000000171,U000845,24.147713946910304,16,0,0,0,0
TX000000107,U000618,65.01238647089293,9,0,0,0,0
TX000004196,U000107,163.5796761506696,9,1,0,0,0
TX000003569,U000421,134.83038145015973,14,0,0,0,0
TX000004991,U000800,237.32738571690126,2,3,1,1,1
TX000004295,U000045,11.855977175522073,16,0,0,0,0
TX000004063,U000713,75.07750686588382,19,0,0,0,0
TX000003861,U000039,24.795482870942948,13,0,0,0,0
TX000004122,U000543,142.2792412786494,15,1,0,0,0
TX000004629,U000334,83.53964489402543,15,1,0,0,0
TX000000060,U000120,33.812337887980696,11,1,0,0,0
TX000001240,U000327,37.37015006010134,12,1,0,0,0
TX000004637,U000703,16.113852568870684,10,0,0,0,0
TX000001040,U000879,294.1023074876302,15,1,0,0,0
TX000004187,U000224,26.68112972653299,16,0,0,0,0
TX000002760,U000966,102.46585121819135,9,1,0,0,0
TX000002120,U000487,609.4856602742121,11,0,0,0,0
TX000001524,U000062,37.62968463646859,21,0,0,0,0
TX000003521,U000333,4.511948858909261,16,0,0,0,0
TX000000153,U000287,68.8722746486777,9,1,0,0,0
TX000002248,U000223,45.19017108061582,16,0,0,0,0
TX000000481,U000077,20.998679596711987,19,0,0,0,0
TX000004233,U000849,90.42160718607056,20,0,0,0,0
TX000004305,U000050,11.046657190562298,18,0,0,0,0
TX000003578,U000664,24.15821219274403,9,1,0,0,0
TX000004125,U000770,18.255759351627923,11,1,1,0,0
TX000003562,U000650,6.110925868572712,15,0,1,0,0
TX000003315,U000779,82.80148848498672,20,1,0,0,0
TX000001762,U000514,58.87600598010935,10,0,0,0,0
TX000003538,U000080,51.98580284860903,21,0,1,0,0
TX000004803,U000335,26.898998604757452,16,1,0,0,0
TX000000750,U000460,21.688165733665198,9,1,0,0,0
TX000003619,U000867,133.5728721311385,19,0,0,0,0
TX000001785,U000810,12.710755191326166,14,0,0,0,0
TX000004270,U000399,47.84006226169922,9,0,1,0,0
TX000003383,U000983,152.47280668382174,16,0,0,0,0
TX000004348,U000770,21.31905094465195,10,0,0,0,0
TX000000405,U000197,101.78369581969318,19,0,1,0,0
TX000000757,U000467,65.68273619060251,15,0,0,0,0
TX000002711,U000397,252.74162571675618,20,0,0,0,0
TX000002670,U000367,27.200304866610992,19,0,0,0,0
TX000003983,U000106,17.75213813115911,11,0,0,0,0
TX000000097,U000292,70.88474670072328,9,0,0,0,0
TX000001333,U000932,242.43318262653298,20,0,0,0,0
TX000004451,U000523,33.19593742409137,10,0,0,0,0
TX000002791,U000075,31.267428943147195,21,3,0,0,0
TX000002854,U000151,184.55714643655793,19,1,0,0,0
TX000000186,U000655,87.64000962692845,12,0,0,0,0
TX000004003,U000793,87.58680387017017,11,0,0,0,0
TX000002723,U000993,240.24600097886298,11,1,0,0,0
TX000003583,U000325,16.072423549900805,15,1,0,0,0
TX000002058,U000252,70.9915835880877,16,1,0,0,0
TX000001319,U000989,45.28739315755526,9,1,0,0,0
TX000000148,U000735,92.01407602495084,9,0,0,0,0
TX000000028,U000490,29.944968389019706,12,0,0,0,0
TX000004140,U000313,101.38106094511735,20,1,0,0,0
TX000004009,U000563,102.85567850240173,9,1,0,0,0
TX000003363,U000050,14.077144107576192,15,1,0,0,0
TX000000692,U000595,18.521582475336825,16,0,0,0,0
TX000002866,U000170,23.603953083741235,14,0,0,0,0
TX000003776,U000666,8.748262608816267,17,1,1,0,0
TX000001386,U000553,200.68595823405033,18,3,0,0,0
TX000001845,U000701,19.537288279637625,18,1,0,0,0
TX000004730,U000756,16.627144662293105,19,1,0,0,0
TX000000129,U000536,33.00055389041992,16,1,1,0,0
TX000001599,U000819,26.363937137236398,11,0,0,0,0
TX000003629,U000593,28.998525101233025,20,0,0,0,0
TX000004503,U000908,82.51655271110285,20,0,0,0,0
TX000000701,U000101,155.86795801286712,11,1,0,0,0
TX000003982,U000017,1276.7291495460004,14,0,0,0,0
TX000003028,U000181,32.79228606577116,10,0,0,0,0
TX000002969,U000351,71.52573810284501,9,0,0,0,0
TX000004356,U000398,68.51375163153564,16,0,0,0,0
TX000001708,U000401,47.81628412808131,18,0,0,0,0
TX000002953,U000011,249.88635316332142,10,1,0,0,0
TX000000454,U000327,32.12846449579063,18,1,1,0,0
TX000002868,U000793,93.206488311625,21,0,0,0,0
TX000002040,U000723,27.25635946955129,16,1,1,0,0
TX000001772,U000363,29.29306030366832,9,0,0,0,0
TX000002315,U000997,83.2282314525726,10,0,0,0,0
TX000000609,U000212,243.72591908233403,9,0,0,0,0
TX000000167,U000076,363.8686615667227,21,0,0,0,0
TX000000730,U000289,66.40984111725747,13,1,0,0,0
TX000004248,U000616,89.38800120962702,14,1,1,0,0
TX000003358,U000146,86.3292189364209,9,0,1,0,0
TX000002074,U000243,29.43981778771833,15,1,0,0,0
TX000004039,U000929,27.415662041001337,20,1,0,0,0
TX000003700,U000169,158.40768042151143,16,2,0,0,0
TX000001622,U000953,136.89701592476467,12,0,0,0,0
TX000000587,U000611,23.33969666778758,12,0,0,0,0
TX000001401,U000972,93.37771809937368,11,0,0,0,0
TX000003045,U000192,7.029100327240905,15,1,0,0,0
TX000003224,U000715,72.5119244610955,18,0,0,0,0
TX000001700,U000405,77.52729743214448,10,0,0,0,0
TX000003088,U000508,7.759346649211958,18,0,0,0,0
TX000004390,U000046,91.36692993422493,21,0,0,0,0
TX000002981,U000860,194.87405928780066,19,2,0,0,0
TX000000040,U000633,114.25886045632102,18,1,0,0,0
TX000001379,U000107,339.00325650608,15,0,0,0,0
TX000002089,U000741,233.333213888969,10,1,0,0,0
TX000002175,U000913,441.2178399806372,9,0,0,0,0
TX000003217,U000523,32.3156574560897,18,1,0,0,0
TX000002885,U000037,33.124388502972465,20,0,0,0,0
TX000000074,U000263,3.9759149428027425,10,1,0,0,0
TX000003909,U000637,26.13380962718945,21,0,0,0,0
TX000004964,U000834,238.8729370790041,23,3,1,1,1
TX000002657,U000431,132.98648424455948,17,0,0,0,0
TX000003180,U000709,145.24502037735652,9,0,0,0,0
TX000002076,U000155,101.06573530837731,13,1,0,0,0
TX000000441,U000340,52.8419430815097,18,0,0,0,0
TX000004051,U000872,65.44768770845656,9,1,0,0,0
TX000002051,U000982,22.93971721090889,11,1,0,0,0
TX000002541,U000061,15.510156840025735,21,1,0,0,0
TX000003306,U000046,92.94483999186598,13,0,0,0,0
TX000001301,U000630,147.23682569084198,20,0,0,0,0
TX000001781,U000137,50.244165330480236,9,1,0,0,0
TX000004814,U000493,74.24315736293508,13,1,0,0,0
TX000003430,U000734,87.0554534386018,19,0,0,0,0
TX000001304,U000696,93.36437454056377,12,0,0,0,0
TX000000236,U000217,7.205592159266631,20,0,0,0,0
TX000002599,U000154,33.38469470171255,10,1,1,0,0
TX000000520,U000752,10.28405583687233,19,0,0,0,0
TX000002573,U000698,51.92474106085206,14,0,0,0,0
TX000003280,U000427,23.06455283704339,19,0,0,0,0
TX000003186,U000916,16.49754123222439,11,1,0,0,0
TX000002768,U000119,32.575821978652485,21,1,0,0,0
TX000000735,U000279,87.58392551463706,9,1,0,0,0
TX000004703,U000943,97.31747026996199,21,0,0,0,0
TX000004929,U000852,23.081282296157863,23,2,1,1,1
TX000002106,U000732,22.184176519647792,15,0,0,0,0
TX000002679,U000149,41.953077187496284,14,0,0,0,0
TX000003229,U000822,52.508784563662765,21,0,0,0,0
TX000002761,U000780,24.42688183338217,9,0,0,0,0
TX000000592,U000323,88.14470383406312,21,1,0,0,0
TX000001303,U000084,25.642595116099777,11,1,0,0,0
TX000001387,U000168,260.21577657299326,21,0,0,0,0
TX000004695,U000580,44.78191270434414,10,0,0,0,0
TX000004526,U000842,13.628067455298316,20,0,1,0,0
TX000003947,U000590,83.77932409012406,21,0,0,0,0
TX000001890,U000546,94.28143023239254,10,1,1,0,0
TX000002987,U000914,59.941697068568665,20,2,1,0,0
TX000004924,U000023,113.30972764668022,3,4,1,1,1
TX000003297,U000438,21.210431659297615,10,0,0,0,0
TX000000904,U000717,66.09539438928421,11,1,0,0,0
TX000004609,U000187,23.59671071829304,16,2,0,0,0
TX000001279,U000482,40.08024364789782,17,1,0,0,0
TX000000933,U000675,6.0568753202466175,10,2,0,0,0
TX000004899,U000843,99.86212855909955,19,1,0,0,0
TX000002308,U000931,93.1774415072488,15,0,0,0,0
TX000001555,U000418,78.83566585321292,21,1,0,0,0
TX000004533,U000507,22.680968905723038,9,1,0,0,0
TX000003190,U000008,36.2454337326523,17,1,0,0,0
TX000004441,U000612,68.24833613187141,9,1,0,0,0
TX000000706,U000988,15.173805934700784,19,0,0,0,0
TX000004690,U000188,50.26379195787835,11,0,0,0,0
TX000003070,U000654,15.343155877850455,17,2,0,0,0
TX000000745,U000689,26.423563974780095,20,0,0,0,0
TX000003594,U000614,192.33396071545943,12,0,0,0,0
TX000001939,U000450,60.21871313748019,12,0,1,0,0
TX000004400,U000392,88.88160800605228,9,0,1,0,0
TX000002862,U000522,18.13253521168365,13,0,1,0,0
TX000003996,U000015,6.835900296918268,11,0,0,0,0
TX000000513,U000931,22.030686843192477,21,0,0,0,0
TX000000081,U000217,78.0314984543691,20,2,0,0,0
TX000004976,U000442,1177.026108339084,3,2,1,1,1
TX000001308,U000791,161.72470952623559,9,0,1,0,0
TX000004614,U000307,57.73502104098637,14,0,0,0,0
TX000000914,U000994,49.63540887353865,13,2,0,0,0
TX000003452,U000052,48.054958202094525,10,1,0,0,0
TX000003695,U000210,39.84166678467106,18,1,0,0,0
TX000004804,U000224,41.982516269333175,9,1,0,0,0
TX000003156,U000445,15.840554019884252,16,0,0,0,0
TX000002198,U000547,28.74641578016777,12,1,0,0,0
TX000004232,U000829,29.640520476065003,9,0,0,0,0
TX000000774,U000741,101.67789883867422,9,0,0,0,0
TX000000329,U000235,102.34459577169761,11,0,0,0,0
TX000002054,U000855,14.212602578380158,21,0,0,0,0
TX000002001,U000986,47.251354929464945,11,1,0,0,0
TX000000943,U000283,49.44318023491937,15,1,1,0,0
TX000000822,U000247,543.9721896701225,20,0,0,0,0
TX000004527,U000767,117.19747723743973,21,1,0,0,0
TX000000909,U000648,474.9714625109242,17,1,0,0,0
TX000002516,U000947,59.49504348409119,17,0,1,0,0
TX000000181,U000446,23.169631719007544,9,1,0,0,0
TX000000164,U000292,143.07602455646892,16,0,0,0,0
TX000001523,U000208,20.916969415284054,20,0,0,0,0
TX000000451,U000957,141.90280061360758,15,1,0,0,0
TX000002538,U000009,15.709767042631643,15,0,0,0,0
TX000004137,U000873,76.55102624600993,13,0,0,0,0
TX000004775,U000193,119.4179860222887,18,1,0,0,0
TX000001311,U000283,123.68849888418455,17,0,0,0,0
TX000003149,U000163,22.272612233016787,19,0,0,0,0
TX000001111,U000966,67.85905769061468,11,0,0,0,0
TX000004547,U000901,51.55294289490347,9,0,0,0,0
TX000004085,U000011,43.627209601100766,12,0,0,0,0
TX000003489,U000459,11.049672951810845,21,2,0,0,0
TX000001287,U000018,90.7393696020759,13,0,1,0,0
TX000004177,U000614,74.21609739633811,16,0,0,0,0
TX000004645,U000782,274.87049039568444,16,1,0,0,0
TX000003680,U000848,17.82236040772572,14,0,0,0,0
TX000004511,U000294,157.2464281445958,21,1,0,0,0
TX000004168,U000877,146.40496368519038,14,1,0,0,0
TX000003300,U000650,76.59661431954049,16,1,0,0,0
TX000003310,U000884,16.745438194469983,11,0,0,0,0
TX000004556,U000296,19.973344793429696,18,0,0,0,0
TX000003125,U000644,114.394517257302,13,0,0,0,0
TX000000327,U000577,120.50155940447335,19,0,0,0,0
TX000001790,U000058,8.37145354198565,21,0,0,0,0
TX000002490,U000656,53.84783798223869,18,2,0,0,0
TX000002006,U000185,54.664006443997515,21,2,0,0,0
TX000002007,U000380,24.116864533210876,15,1,0,0,0
TX000001858,U000624,72.87120947697912,21,0,1,0,0
TX000004685,U000574,106.2047606517943,12,1,0,0,0
TX000000312,U000055,124.63835063304056,20,0,0,0,0
TX000000832,U000340,20.00253935507329,11,1,0,0,0
TX000003079,U000079,42.5836928024782,18,1,0,0,0
TX000004717,U000187,178.4407556835995,16,0,0,0,0
TX000003462,U000476,63.86003454570786,18,2,0,0,0
TX000001201,U000595,35.537712582322804,16,0,0,0,0
TX000004391,U000126,123.95582506226344,11,2,0,0,0
TX000003547,U000825,236.64020358529265,11,1,0,0,0
TX000004922,U000653,177.54814010749084,4,4,1,1,1
TX000002134,U000962,38.319514716918874,11,0,0,0,0
TX000003451,U000894,15.562507062290228,18,0,0,0,0
TX000002209,U000315,54.55947578393568,12,0,1,0,0
TX000001901,U000118,39.10226955704499,11,2,0,0,0
TX000001481,U000057,37.606121684749645,15,1,0,0,0
TX000000777,U000031,42.62672331434579,15,0,0,0,0
TX000000799,U000984,56.24719310566572,16,0,0,0,0
TX000003714,U000403,150.30061816790814,9,0,0,0,0
TX000003942,U000425,30.054900121023312,19,1,1,0,0
TX000000054,U000947,153.0859491011339,15,0,0,0,0
TX000002972,U000226,13.897166371193027,18,0,0,0,0
TX000003335,U000232,14.265902530156815,18,1,1,0,0
TX000001920,U000045,7.543605038886136,11,0,0,0,0
TX000003715,U000517,46.61144704123938,17,0,0,0,0
TX000004646,U000086,13.561901859909787,15,1,0,0,0
TX000000946,U000432,11.875468824214687,20,1,0,0,0
TX000001701,U000081,89.04903117795817,12,1,0,0,0
TX000003293,U000455,76.55607517235471,14,1,0,0,0
TX000002161,U000411,69.8608061229158,12,0,0,0,0
TX000001136,U000902,179.37354750081002,11,0,1,0,0
TX000000987,U000162,131.2839179517178,10,0,1,0,0
TX000002549,U000987,440.73455268485344,20,1,0,0,0
TX000000193,U000961,15.709430821622783,9,0,1,0,0
TX000003057,U000990,66.97966270543807,16,0,0,0,0
TX000003246,U000833,84.8858278396217,10,0,0,0,0
TX000001394,U000720,37.88966746583742,15,0,0,0,0
TX000002637,U000200,139.95354984962307,13,4,1,0,0
TX000000768,U000624,29.166854428176915,19,0,0,0,0
TX000004702,U000386,106.30046630676723,17,0,0,0,0
TX000003090,U000465,8.86420072407723,14,0,0,0,0
TX000003495,U000876,378.0982339607842,17,0,0,0,0
TX000003215,U000899,324.34212783300853,18,0,0,0,0
TX000000285,U000895,7.75170020408899,9,0,0,0,0
TX000004938,U000269,228.65563075038727,23,6,1,1,1
TX000000428,U000553,157.34242587871663,13,0,0,0,0
TX000004448,U000178,88.3003948924406,13,0,0,0,0
TX000002332,U000132,11.966681583043,14,0,0,0,0
TX000002717,U000189,132.32109187124976,10,0,0,0,0
TX000002079,U000319,34.806729173728385,21,0,0,0,0
TX000003389,U000565,62.74383954767523,18,0,0,0,0
TX000000722,U000903,14.179745567569206,16,1,0,0,0
TX000000951,U000096,77.63787565995817,18,1,0,0,0
TX000004383,U000627,66.5475458476903,18,0,0,0,0
TX000004366,U000950,32.27745716610358,12,0,1,0,0
TX000002262,U000774,187.87600395952873,13,0,0,0,0
TX000000989,U000233,56.085978237343674,9,1,0,0,0
TX000003212,U000507,289.2305472834728,9,1,0,0,0
TX000001759,U000145,203.34711676772642,20,0,0,0,0
TX000004579,U000601,125.41356374439096,14,0,0,0,0
TX000000326,U000021,173.83574750003464,20,1,1,0,0
TX000002608,U000212,133.89637727604978,15,0,0,0,0
TX000001383,U000714,29.793345910873672,15,0,0,0,0
TX000001724,U000341,21.425060707214204,9,0,0,0,0
TX000001086,U000636,152.9763683190379,10,0,0,0,0
TX000002523,U000575,39.90375037452415,17,0,0,0,0
TX000000341,U000512,69.66424566633368,14,1,1,0,0
TX000003701,U000858,233.3680323723339,9,1,0,0,0
TX000000147,U000752,14.578435071678328,9,0,0,0,0
TX000000688,U000507,111.15881763396082,10,0,0,0,0
TX000003432,U000103,92.04251924756727,15,2,0,0,0
TX000001107,U000762,19.040807455218832,10,1,0,0,0
TX000000848,U000019,28.854328482300893,20,0,0,0,0
TX000000966,U000322,27.760320971362606,21,0,0,0,0
TX000004727,U000818,33.49927912322004,21,0,0,0,0
TX000001492,U000095,31.05476942777089,11,0,0,0,0
TX000003953,U000085,96.59309017248464,9,0,0,0,0
TX000002203,U000369,14.980165740232524,12,1,1,0,0
TX000002713,U000866,13.473082757137401,21,1,0,0,0
TX000000661,U000987,31.59949245014513,18,0,0,0,0
TX000001002,U000937,57.952885989649985,19,2,0,0,0
TX000000062,U000762,18.059376543534235,20,0,1,0,0
TX000000284,U000729,460.83191854393925,19,0,0,0,0
TX000002224,U000551,28.520609368608202,21,1,0,0,0
TX000004706,U000208,222.94714956195392,10,0,1,0,0
TX000001879,U000356,24.3889444547627,15,0,0,0,0
TX000003572,U000738,75.2477291626178,13,0,0,0,0
TX000004857,U000987,141.0075022587579,11,1,0,0,0
TX000001203,U000156,94.00030519653552,11,0,0,0,0
TX000001990,U000527,121.56018929083751,13,0,0,0,0
TX000000024,U000029,31.677836600057525,11,1,0,0,0
TX000004852,U000468,92.85378901612562,9,0,0,0,0
TX000004102,U000625,210.83437917037068,20,0,0,0,0
TX000004167,U000231,42.675142056987575,19,0,0,0,0
TX000000762,U000508,706.3314041055595,14,1,0,0,0
TX000000875,U000895,328.5069069799523,18,0,0,0,0
TX000004742,U000295,54.68661774675531,18,0,1,0,0
TX000000938,U000710,69.67215316575269,12,2,0,0,0
TX000002687,U000073,11.756753915718424,15,0,1,0,0
TX000003600,U000659,23.952303841447794,12,1,0,0,0
TX000002394,U000579,50.22746708791207,21,0,0,0,0
TX000004567,U000350,15.971667993464504,17,0,1,0,0
TX000004980,U000897,375.7852448969195,23,4,0,1,1
TX000004124,U000253,74.26773864066503,21,0,0,0,0
TX000004564,U000257,120.52525431963474,11,0,1,0,0
TX000000385,U000039,63.45898466850323,17,0,0,0,0
TX000003877,U000303,69.61671677532202,9,1,0,0,0
TX000004370,U000485,9.561822121306225,19,1,0,0,0
TX000004569,U000276,55.376164914003276,12,0,0,0,0
TX000000536,U000708,23.094318495854555,17,0,0,0,0
TX000002291,U000690,145.30835211390593,10,0,1,0,0
TX000004665,U000935,46.630415286217804,13,1,0,0,0
TX000003874,U000958,26.065916834798536,13,0,0,0,0
TX000000936,U000321,19.66356012213687,13,0,0,0,0
TX000003737,U000861,46.55515635586322,19,0,0,0,0
TX000004728,U000680,268.4514285374712,19,2,1,0,0
TX000002360,U000682,19.504173958492835,21,1,0,0,0
TX000003507,U000654,51.367004377241365,15,0,0,0,0
TX000000201,U000260,95.65849701299196,21,1,0,0,0
TX000003208,U000738,134.34331670160148,20,0,0,0,0
TX000001332,U000553,44.10429319476993,10,1,0,0,0
TX000003016,U000679,11.949075657191576,15,0,0,0,0
TX000003502,U000272,57.123906625716906,20,1,0,0,0
TX000002708,U000534,38.42029225997142,18,2,0,0,0
TX000004021,U000088,13.148627270728424,10,0,0,0,0
TX000001854,U000446,148.49960793085083,9,0,0,0,0
TX000004469,U000061,80.42873241042814,13,0,0,0,0
TX000002872,U000503,6.7731954794925295,16,1,0,0,0
TX000003030,U000232,4.534308750982589,18,2,0,0,0
TX000001205,U000574,56.8599764020262,20,0,0,0,0
TX000001645,U000182,83.78944938273293,20,1,0,0,0
TX000003417,U000933,67.2086868216033,21,0,0,0,0
TX000003476,U000105,145.15694693137473,20,0,0,0,0
TX000002861,U000423,88.57739159595029,17,0,0,0,0
TX000001792,U000388,46.51929647326012,19,0,0,0,0
TX000003797,U000898,67.49768851528756,15,0,0,0,0
TX000003368,U000457,81.49008745301248,11,1,0,0,0
TX000003367,U000272,65.21895230826043,10,2,1,0,0
TX000003533,U000665,15.81481719097609,9,0,0,0,0
TX000003449,U000183,36.10330218305939,13,0,0,0,0
TX000000603,U000541,211.799031152269,18,1,1,0,0
TX000003056,U000884,31.326150266692228,19,0,0,0,0
TX000004531,U000199,140.5005684413444,14,0,0,0,0
TX000000126,U000504,20.276522200084127,11,0,0,0,0
TX000003876,U000188,141.1771985510285,17,2,0,0,0
TX000002935,U000866,238.09521953765972,15,0,0,0,0
TX000003531,U000360,349.9192254911745,15,0,0,0,0
TX000002730,U000803,186.95622773195257,21,0,0,0,0
TX000000827,U000655,32.367019019159656,14,0,0,0,0
TX000001639,U000547,18.773890206794864,16,0,0,0,0
TX000000984,U000604,54.40181193356079,19,3,0,0,0
TX000003281,U000180,56.262682321460204,14,2,0,0,0
TX000004971,U000907,899.4250540876723,4,4,1,1,1
TX000002188,U000368,35.5434389092521,20,1,0,0,0
TX000004612,U000674,230.89083101408258,19,0,0,0,0
TX000002443,U000342,108.82137812560092,20,0,0,0,0
TX000000362,U000143,48.97156637109274,12,0,0,0,0
TX000002349,U000894,36.891728280625976,13,0,0,0,0
TX000000345,U000899,68.85824267716222,17,2,0,0,0
TX000000814,U000580,153.21536399759498,20,0,0,0,0
TX000003205,U000270,27.743591082625482,13,0,0,0,0
TX000004160,U000598,55.30308223224472,13,1,0,0,0
TX000004795,U000220,15.425065745518888,9,1,1,0,0
TX000003325,U000735,87.80932888157722,15,0,0,0,0
TX000004106,U000892,40.68085116399639,16,1,0,0,0
TX000002116,U000509,43.44084313663227,11,2,0,0,0
TX000001834,U000220,29.593733278743176,13,1,0,0,0
TX000000793,U000034,15.22976024014925,16,0,0,0,0
TX000004946,U000327,334.41791750021076,3,3,0,1,1
TX000002674,U000629,19.914444365115358,18,0,0,0,0
TX000000094,U000826,36.88820480139583,13,1,0,0,0
TX000003756,U000673,60.54810235089722,13,2,1,0,0
TX000002891,U000721,6.484621951241953,10,2,0,0,0
TX000002371,U000847,31.554389368480045,21,2,1,0,0
TX000004149,U000408,69.65330872943919,14,1,0,0,0
TX000004432,U000425,68.48976023643446,21,0,0,0,0
TX000003228,U000731,119.0268388105696,16,0,0,0,0
TX000002853,U000471,68.07032942923838,11,0,0,0,0
TX000002912,U000230,26.28619047495284,21,1,0,0,0
TX000001865,U000937,10.35539885242551,18,2,0,0,0
TX000001857,U000424,42.51910419498527,13,1,0,0,0
TX000002645,U000340,24.90922188847451,19,0,0,0,0
TX000002243,U000679,11.424479620338014,18,0,0,0,0
TX000002336,U000048,90.07707758105012,19,0,0,0,0
TX000000950,U000215,42.895372035041774,21,1,1,0,0
TX000003068,U000679,68.3925648192795,18,0,0,0,0
TX000001120,U000480,164.93079026364572,18,0,0,0,0
TX000002597,U000131,67.44306040126908,11,3,0,0,0
TX000002204,U000873,20.979874544461463,19,1,1,0,0
TX000000419,U000384,58.411832546580825,16,1,0,0,0
TX000000922,U000105,62.3628455490579,20,0,0,0,0
TX000001254,U000462,186.3578951734689,21,0,0,0,0
TX000000477,U000680,74.53360925107904,9,0,0,0,0
TX000002035,U000789,862.3489808526646,17,1,0,0,0
TX000001202,U000597,61.70083740554478,12,1,0,0,0
TX000002626,U000016,222.15380784875268,17,1,0,0,0
TX000004818,U000580,102.26896940421246,18,1,0,0,0
TX000001970,U000913,98.84537122623718,11,0,0,0,0
TX000003110,U000005,17.085260898832736,19,1,0,0,0
